Date,RV_actual,RV_forecast_best,RV_forecast_top10
2016-04-21,5.285423401950513e-05,9.013205e-05,9.8519246e-05
2016-04-22,8.072922492451358e-05,8.31449e-05,8.8618945e-05
2016-04-25,6.615018032214572e-05,8.453996e-05,9.205288e-05
2016-04-26,5.869506409109005e-05,8.3890525e-05,9.022847e-05
2016-04-27,9.747323108214564e-05,8.2094484e-05,8.838245e-05
2016-04-28,0.0001465823345763,8.540422e-05,9.412043e-05
2016-04-29,9.49354636700917e-05,9.825433e-05,0.00011528175
2016-05-02,0.000104971983643,9.250509e-05,9.832892e-05
2016-05-03,8.462797542712316e-05,9.564214e-05,0.000101747006
2016-05-04,9.322932475882608e-05,9.474676e-05,9.9054e-05
2016-05-05,0.000171945087101,9.543124e-05,0.0001004261
2016-05-06,0.0001157076251394,0.00015735292,0.00014090499
2016-05-09,9.4510263471692e-05,0.00010252131,0.00011326219
2016-05-10,0.0001286391088613,9.827424e-05,0.000102647966
2016-05-11,0.0001351417803126,0.00014292252,0.00013020325
2016-05-12,0.0001523596039145,0.00014847332,0.00013704819
2016-05-13,3.2793535365183516e-05,0.0001546915,0.00014079692
2016-05-16,0.0001231298436432,8.941261e-05,9.174877e-05
2016-05-17,0.0001029839273537,0.00013901482,0.00012405106
2016-05-18,0.0001349743953929,9.907286e-05,0.000104566185
2016-05-19,7.681011938012709e-05,0.00014284911,0.00012673589
2016-05-20,0.0001760648287833,9.1573784e-05,9.626697e-05
2016-05-23,7.64855864400628e-05,0.00016481192,0.00014581252
2016-05-24,5.028443074957498e-05,9.735899e-05,0.00010061518
2016-05-25,5.612715342291293e-05,9.0765745e-05,9.391819e-05
2016-05-26,2.638448316011813e-05,8.706211e-05,9.166086e-05
2016-05-27,1.849976577056911e-05,8.0262296e-05,8.583811e-05
2016-05-30,5.5796352267937055e-05,6.963565e-05,7.86885e-05
2016-05-31,7.276680411360176e-05,7.204147e-05,8.313486e-05
2016-06-01,7.182857555068032e-05,7.525015e-05,8.611314e-05
2016-06-02,0.0001301422686445,7.593599e-05,8.634771e-05
2016-06-03,4.8077220532651975e-05,8.933538e-05,9.958142e-05
2016-06-06,5.437994494407601e-05,8.1612045e-05,8.7475404e-05
2016-06-07,5.3049697563391456e-05,8.155286e-05,8.769672e-05
2016-06-08,5.564130458406076e-05,7.979855e-05,8.667853e-05
2016-06-09,0.0001253277884836,7.884984e-05,8.636926e-05
2016-06-10,0.0001143422024297,8.6439686e-05,9.723865e-05
2016-06-13,0.0001414033212355,8.923109e-05,9.795707e-05
2016-06-14,8.583610893609849e-05,9.896231e-05,0.00011714981
2016-06-15,0.0001606533817775,9.376166e-05,9.842312e-05
2016-06-16,0.0001444261578035,0.00015650432,0.00014152413
2016-06-17,0.0001540148721645,0.00015152752,0.00013875109
2016-06-20,0.0001033818123089,0.00015784602,0.00014335572
2016-06-21,8.468976017806533e-05,0.00013539733,0.00011753008
2016-06-22,0.0003127041612844,0.00010211683,0.0001046885
2016-06-23,0.0062272572807869,0.00022497054,0.00020858736
2016-06-24,0.0003338888393461,0.0013447567,0.0011533195
2016-06-27,0.0001944522711404,0.00045221782,0.00046241912
2016-06-28,0.00012518008458,0.0003840126,0.00041118986
2016-06-29,0.0002244528483643,0.0003644853,0.00038718007
2016-06-30,0.0001329190567126,0.0003997355,0.0004219707
2016-07-01,5.95428722118083e-05,0.00021000886,0.00019880156
2016-07-04,9.953972764709518e-05,0.00016744903,0.0001535911
2016-07-05,0.0001444011275835,0.00017848934,0.00015710366
2016-07-06,0.0001058242641617,0.00020421924,0.00017873273
2016-07-07,0.0002152102266698,0.00017038597,0.00015444616
2016-07-08,0.0001163844818066,0.00021613204,0.00020638011
2016-07-11,8.607745962498945e-05,0.00020182611,0.00016667396
2016-07-12,0.000388668271507,0.00017439603,0.00015697215
2016-07-13,0.0001100427441462,0.00029334996,0.00027591016
2016-07-15,0.0001280119033764,0.00020606097,0.00019512989
2016-07-18,9.980837045345352e-05,0.00020659564,0.000195282
2016-07-19,6.670098684778401e-05,0.00020277743,0.00017094004
2016-07-20,0.0001169894449479,0.00017810347,0.00015899839
2016-07-21,0.0001187004139295,0.00018537126,0.00015876314
2016-07-22,6.900010930245905e-05,0.00018927956,0.00016001337
2016-07-25,8.972933572017637e-05,0.00016691002,0.00014710778
2016-07-26,2.579181904093408e-05,0.00016697237,0.00014848953
2016-07-27,8.528859290513268e-05,8.445016e-05,8.959407e-05
2016-07-28,6.293501255894337e-05,8.9666464e-05,9.6420976e-05
2016-07-29,6.462306055668062e-05,8.3232444e-05,9.011034e-05
2016-08-01,7.760070877525404e-05,8.3025836e-05,8.9979716e-05
2016-08-02,0.0001398654159485,8.345361e-05,9.106328e-05
2016-08-03,8.625829040102548e-05,9.804757e-05,0.00011389096
2016-08-04,5.785184154315149e-05,9.129022e-05,9.709169e-05
2016-08-05,3.406973326692493e-05,8.7186e-05,9.2113696e-05
2016-08-08,3.605884603883981e-05,8.204691e-05,8.739764e-05
2016-08-09,3.432785991894168e-05,7.976223e-05,8.602828e-05
2016-08-10,3.9251661079819115e-05,7.214005e-05,8.137247e-05
2016-08-11,2.968037518591873e-05,6.929816e-05,8.015601e-05
2016-08-12,2.5394121123613277e-05,6.611404e-05,7.748815e-05
2016-08-15,5.963779185506859e-05,6.299725e-05,7.508263e-05
2016-08-16,5.736011218866102e-05,6.803748e-05,8.066943e-05
2016-08-17,2.5329570015884297e-05,6.881265e-05,8.084087e-05
2016-08-18,6.045134694114589e-05,6.395383e-05,7.5440985e-05
2016-08-19,0.0001042945784459,6.97504e-05,8.150311e-05
2016-08-22,5.734398764620082e-05,7.9606936e-05,9.1190814e-05
2016-08-23,4.740936069048123e-05,7.37748e-05,8.344684e-05
2016-08-24,6.05663111083877e-05,7.189631e-05,8.160382e-05
2016-08-25,0.00010750574774,7.543194e-05,8.4540734e-05
2016-08-26,5.957542325528995e-05,8.41915e-05,9.4257215e-05
2016-08-29,3.704278133236895e-05,7.579271e-05,8.470132e-05
2016-08-30,4.454777559691289e-05,7.180913e-05,8.066728e-05
2016-08-31,7.7816526383221e-05,7.2364404e-05,8.160468e-05
2016-09-01,8.742737229184434e-05,7.722554e-05,8.690084e-05
2016-09-02,2.5489610935255814e-05,7.675028e-05,8.7499815e-05
2016-09-05,4.1245510140717344e-05,6.7340006e-05,7.712645e-05
2016-09-06,5.893333808257708e-05,6.9179994e-05,7.9403995e-05
2016-09-07,0.000116051764795,7.2236195e-05,8.2519095e-05
2016-09-08,8.133020284784319e-05,8.158769e-05,9.341525e-05
2016-09-09,0.000109075711622,7.7537225e-05,8.7422275e-05
2016-09-12,7.609757110443477e-05,8.634173e-05,9.564435e-05
2016-09-13,7.668175510311387e-05,8.5056454e-05,9.1840004e-05
2016-09-14,7.881851653492917e-05,8.653614e-05,9.278873e-05
2016-09-15,8.220412229148972e-05,8.455323e-05,9.176987e-05
2016-09-16,2.2915444739787783e-05,8.5137384e-05,9.2447415e-05
2016-09-19,3.517531944792515e-05,7.298346e-05,8.031789e-05
2016-09-20,3.872742570500875e-05,7.165888e-05,8.0597216e-05
2016-09-21,4.5223299312026834e-05,6.9297e-05,7.95078e-05
2016-09-22,3.158679523623141e-05,6.785476e-05,7.925007e-05
2016-09-23,5.8580203727927945e-05,6.303889e-05,7.5408396e-05
2016-09-26,8.127748447649537e-05,6.832857e-05,8.0554295e-05
2016-09-27,6.49659942618343e-05,7.3646515e-05,8.5388136e-05
2016-09-28,7.056399575983866e-05,7.3473326e-05,8.391447e-05
2016-09-29,0.0002024095074863,7.589522e-05,8.564709e-05
2016-09-30,1.6830419471148026e-05,0.00016327754,0.00014326983
2016-10-03,6.269700555193848e-05,7.8462865e-05,8.334704e-05
2016-10-04,5.231337842680469e-05,8.235934e-05,8.893724e-05
2016-10-05,5.762678528739786e-05,8.054269e-05,8.683488e-05
2016-10-06,0.0001022949176314,8.04293e-05,8.721427e-05
2016-10-07,5.275992008896654e-05,7.946845e-05,9.096395e-05
2016-10-10,4.291072958397141e-05,7.573116e-05,8.434195e-05
2016-10-11,6.025666713656674e-05,7.314676e-05,8.207502e-05
2016-10-12,9.030600004175452e-05,7.532989e-05,8.460469e-05
2016-10-13,4.458240093709509e-05,8.087573e-05,9.0681846e-05
2016-10-14,4.522190431433646e-05,7.187452e-05,8.1437975e-05
2016-10-17,2.9549970094956813e-05,7.127794e-05,8.11247e-05
2016-10-18,2.1844203413039433e-05,6.8352834e-05,7.808297e-05
2016-10-19,5.1201121327380054e-05,6.5215674e-05,7.5793134e-05
2016-10-20,2.938618839427886e-05,6.603177e-05,7.861272e-05
2016-10-21,2.3564824366545496e-05,6.261508e-05,7.494857e-05
2016-10-24,2.7868643625797673e-05,6.0593404e-05,7.339423e-05
2016-10-25,4.31375196435991e-05,6.0884435e-05,7.3873554e-05
2016-10-26,9.549387738427454e-05,6.3741354e-05,7.662897e-05
2016-10-27,7.297412296927481e-05,7.254879e-05,8.602351e-05
2016-10-28,3.9178933291231065e-05,7.277519e-05,8.4038606e-05
2016-10-31,6.599006431558282e-05,6.97356e-05,7.964596e-05
2016-11-01,4.924686522666302e-05,7.437679e-05,8.423645e-05
2016-11-02,5.6656382543796486e-05,7.3048584e-05,8.22255e-05
2016-11-03,4.2403793556643425e-05,7.141643e-05,8.185487e-05
2016-11-04,5.223597600835327e-05,6.7821435e-05,7.87301e-05
2016-11-07,4.001142483515369e-05,6.972591e-05,8.0543155e-05
2016-11-08,0.0003191267473782,6.6343884e-05,7.7628276e-05
2016-11-09,0.0001382759214839,0.00022234855,0.00020136384
2016-11-10,0.0001064944831087,0.00013875109,0.00012796388
2016-11-11,8.141803487188575e-05,0.00012001622,0.00011650084
2016-11-14,4.814512643652075e-05,0.000101942365,0.00010400015
2016-11-15,8.366170815128343e-05,9.8791534e-05,9.829011e-05
