,RV_actual,RV_forecast_best,RV_forecast_ensemble
2016-05-30,5.5796352267937055e-05,7.988247047270427e-05,9.350064112865639e-05
2016-05-31,7.276680411360176e-05,8.961041660131728e-05,9.784114060100771e-05
2016-06-01,7.182857555068032e-05,9.47299495934121e-05,9.991769449062271e-05
2016-06-02,0.0001301422686445,9.485027142630037e-05,9.939830836189486e-05
2016-06-03,4.8077220532651975e-05,0.00011644805235817734,0.00011204386791120854
2016-06-06,5.437994494407601e-05,9.13151578406528e-05,9.550686936071188e-05
2016-06-07,5.3049697563391456e-05,9.177299759574854e-05,9.579196096685976e-05
2016-06-08,5.564130458406076e-05,8.992212978446178e-05,9.4903248717329e-05
2016-06-09,0.0001253277884836,8.980922736535069e-05,9.537636923627471e-05
2016-06-10,0.0001143422024297,0.00011128951223266484,0.00010819518267500997
2016-06-13,0.0001414033212355,0.0001095527671835878,0.00010669902491063073
2016-06-14,8.583610893609849e-05,0.00012051478072752983,0.00011647855084152936
2016-06-15,0.0001606533817775,0.00010459919492743263,0.00010320498755936544
2016-06-16,0.0001444261578035,0.0001310947254777369,0.0001300303233323817
2016-06-17,0.0001540148721645,0.00012719660041621126,0.00012645675791309806
2016-06-20,0.0001033818123089,0.00013122955949865692,0.00013130846503236484
2016-06-21,8.468976017806533e-05,0.00011514209932255294,0.00011457691819840329
2016-06-22,0.0003127041612844,0.00010844947012785938,0.00010925416105109281
2016-06-23,0.0062272572807869,0.00018062196315288718,0.00018730510530683045
2016-06-24,0.0003338888393461,0.001612777748198096,0.0011602699173663704
2016-06-27,0.0001944522711404,0.00026962103372885846,0.0002920729857374035
2016-06-28,0.00012518008458,0.00014161040146711665,0.0002223278664461834
2016-06-29,0.0002244528483643,8.34576777203827e-05,0.00018629910414816358
2016-06-30,0.0001329190567126,0.00017329101858925037,0.0002433303965222894
2016-07-01,5.95428722118083e-05,0.00021833618796994402,0.00023916389123559588
2016-07-04,9.953972764709518e-05,0.000157955038866514,0.00020804050503101667
2016-07-05,0.0001444011275835,0.00019213703496013425,0.00022368438147654874
2016-07-06,0.0001058242641617,0.000231891212977174,0.00024415372749513194
2016-07-07,0.0002152102266698,0.00019188494112264815,0.00022309434114636687
2016-07-08,0.0001163844818066,0.0002633331544569377,0.0002604378220363373
2016-07-11,8.607745962498945e-05,0.000209218793208651,0.00023100067442470063
2016-07-12,0.000388668271507,0.00018162554774115908,0.0002178330579804183
2016-07-13,0.0001100427441462,0.0002757187039064497,0.0002661489133514535
2016-07-15,0.0001280119033764,0.00020321346949265408,0.00023100299424287863
2016-07-18,9.980837045345352e-05,0.0002217699578351263,0.00023855806214686907
2016-07-19,6.670098684778401e-05,0.0001967229071673107,0.00022851144745903001
2016-07-20,0.0001169894449479,0.00016644806571330795,0.0002129555722082648
2016-07-21,0.0001187004139295,0.00020172805877036895,0.00022979420600424178
2016-07-22,6.900010930245905e-05,0.00020388052033778168,0.00022882751164944172
2016-07-25,8.972933572017637e-05,0.0001580527388171716,0.00020531140506834374
2016-07-26,2.579181904093408e-05,0.00017495613186416128,0.0002109519975024367
2016-07-27,8.528859290513268e-05,8.767839913296615e-05,0.00010754266180605196
2016-07-28,6.293501255894337e-05,0.0001399204176623091,0.0001377844993691876
2016-07-29,6.462306055668062e-05,0.00011985306207137902,0.00012452152083640796
2016-08-01,7.760070877525404e-05,0.00012109627066330161,0.0001242897174022539
2016-08-02,0.0001398654159485,0.0001318877139686836,0.0001278204028673357
2016-08-03,8.625829040102548e-05,0.00018581454507260244,0.00015925608018143618
2016-08-04,5.785184154315149e-05,0.00013773089941788023,0.00013385195889648068
2016-08-05,3.406973326692493e-05,0.00011192731243155188,0.00011926459463583909
2016-08-08,3.605884603883981e-05,9.014654390607205e-05,0.00010426612350709478
2016-08-09,3.432785991894168e-05,9.242918842139939e-05,0.00010499759994336677
2016-08-10,3.9251661079819115e-05,9.149391548663634e-05,0.00010040675784064935
2016-08-11,2.968037518591873e-05,9.615375988964608e-05,0.00010109581716151338
2016-08-12,2.5394121123613277e-05,8.783629272698698e-05,9.549839599060642e-05
2016-08-15,5.963779185506859e-05,8.125749005384773e-05,8.704213500373573e-05
2016-08-16,5.736011218866102e-05,0.00011143107132886337,0.00010259286962080276
2016-08-17,2.5329570015884297e-05,0.00010825915713927723,0.00010061264494940826
2016-08-18,6.045134694114589e-05,7.92067466148901e-05,8.392858426836058e-05
2016-08-19,0.0001042945784459,0.00011014435803667288,0.00010080628340854773
2016-08-22,5.734398764620082e-05,0.00014799171008851865,0.00012264016181768328
2016-08-23,4.740936069048123e-05,0.0001052217756115948,9.877625563423321e-05
2016-08-24,6.05663111083877e-05,9.609222242032993e-05,9.355530319150795e-05
2016-08-25,0.00010750574774,0.00010712592211205716,9.992862303577425e-05
2016-08-26,5.957542325528995e-05,0.00014918377095147543,0.00012483270284401084
2016-08-29,3.704278133236895e-05,0.00010667385113611493,0.00010043728012271
2016-08-30,4.454777559691289e-05,8.635469598174883e-05,8.877948115642625e-05
2016-08-31,7.7816526383221e-05,9.30701808314636e-05,9.190311296716719e-05
2016-09-01,8.742737229184434e-05,0.0001230541174039038,0.00010868123412144627
2016-09-02,2.5489610935255814e-05,0.00013146411886442487,0.00011212672058305579
2016-09-05,4.1245510140717344e-05,7.602828626324916e-05,8.062755901270708e-05
2016-09-06,5.893333808257708e-05,8.977711625281101e-05,8.796837196886057e-05
2016-09-07,0.000116051764795,0.0001056815073698527,9.70998688657343e-05
2016-09-08,8.133020284784319e-05,0.00015718155359392816,0.00012685592736245646
2016-09-09,0.000109075711622,0.00012626325102350016,0.00011048255722507406
2016-09-12,7.609757110443477e-05,0.00015013856345984063,0.0001266967082760226
2016-09-13,7.668175510311387e-05,0.00012000490769467611,0.00011186674225314441
2016-09-14,7.881851653492917e-05,0.00012054078264389856,0.00011324431032059077
2016-09-15,8.220412229148972e-05,0.00012336688956485778,0.00011404283848116941
2016-09-16,2.2915444739787783e-05,0.00012663375371650877,0.00011619877591715865
2016-09-19,3.517531944792515e-05,7.474161933086029e-05,8.580066743367022e-05
2016-09-20,3.872742570500875e-05,8.65174874676172e-05,9.072943599094314e-05
2016-09-21,4.5223299312026834e-05,8.98650671450967e-05,9.116760778378134e-05
2016-09-22,3.158679523623141e-05,9.657820650247526e-05,9.365730107655216e-05
2016-09-23,5.8580203727927945e-05,8.502970549328303e-05,8.645304081244168e-05
2016-09-26,8.127748447649537e-05,0.00010867558013621471,9.964982137466852e-05
2016-09-27,6.49659942618343e-05,0.00012821952763677192,0.00011051427829045687
2016-09-28,7.056399575983866e-05,0.00011292057632434011,0.00010300307919824549
2016-09-29,0.0002024095074863,0.00011773011836101592,0.00010673725725885012
2016-09-30,1.6830419471148026e-05,0.00023473943149335852,0.00017613954930580276
2016-10-03,6.269700555193848e-05,6.696513046223057e-05,8.221735863788773e-05
2016-10-04,5.231337842680469e-05,0.00010875343103198152,0.00010593017850441828
2016-10-05,5.762678528739786e-05,9.990999210769714e-05,0.00010117973517651574
2016-10-06,0.0001022949176314,0.00010512993932789664,0.0001037497157453235
2016-10-07,5.275992008896654e-05,0.0001478959394415785,0.00012418760002974109
2016-10-10,4.291072958397141e-05,0.00010183925576421604,9.989161080932246e-05
2016-10-11,6.025666713656674e-05,9.30027268574082e-05,9.415233367004864e-05
2016-10-12,9.030600004175452e-05,0.00010830632638576651,0.00010192555387065431
2016-10-13,4.458240093709509e-05,0.00013487688789972588,0.00011740197678709024
2016-10-14,4.522190431433646e-05,9.450827090779636e-05,9.351687359972251e-05
2016-10-17,2.9549970094956813e-05,9.488198236043455e-05,9.322306928120508e-05
2016-10-18,2.1844203413039433e-05,8.069616507382196e-05,8.465123498437645e-05
2016-10-19,5.1201121327380054e-05,7.430959666944589e-05,8.068146790052783e-05
2016-10-20,2.938618839427886e-05,0.00010198722983738748,9.47872204434998e-05
2016-10-21,2.3564824366545496e-05,8.247265904100647e-05,8.398087350801868e-05
2016-10-24,2.7868643625797673e-05,7.739531829199785e-05,8.0726840080648e-05
2016-10-25,4.31375196435991e-05,8.128714243746771e-05,8.281607589140656e-05
2016-10-26,9.549387738427454e-05,9.481726645251883e-05,8.991489158388213e-05
2016-10-27,7.297412296927481e-05,0.00014107695787090972,0.00011544381672259491
2016-10-28,3.9178933291231065e-05,0.00012002596312268233,0.00010526642665472304
2016-10-31,6.599006431558282e-05,8.868081021670128e-05,8.866167521597617e-05
2016-11-01,4.924686522666302e-05,0.00011127289517160465,0.00010009145232108151
2016-11-02,5.6656382543796486e-05,9.61989466282379e-05,9.24813730973773e-05
2016-11-03,4.2403793556643425e-05,0.00010373026605881979,9.530395442913225e-05
2016-11-04,5.223597600835327e-05,9.145233969453099e-05,8.773992704620858e-05
2016-11-07,4.001142483515369e-05,9.996240290826437e-05,9.28753013476004e-05
2016-11-08,0.0003191267473782,8.891341969291365e-05,8.561633801407746e-05
2016-11-09,0.0001382759214839,0.00027465145549497577,0.00021617529918190205
2016-11-10,0.0001064944831087,0.0001731943133560302,0.0001448716356705247
2016-11-11,8.141803487188575e-05,0.00014354295494902863,0.0001312920773596205
2016-11-14,4.814512643652075e-05,0.00012016776009359889,0.00011949115605937137
2016-11-15,8.366170815128343e-05,9.022679996077235e-05,0.00010372156276302262
2016-11-16,5.3490124726483866e-05,0.00012726580914083137,0.00011750626511013416
2016-11-17,7.404611289045225e-05,0.00010191622734129696,0.0001017412800804602
2016-11-18,6.835766280381194e-05,0.00012157894321254714,0.00011191803977998811
2016-11-21,3.968183139019824e-05,0.00011683267374464269,0.00010925912207987352
2016-11-22,5.672608608610435e-05,9.101491189910182e-05,9.548541620427291e-05
2016-11-23,4.1309365781664005e-05,0.00010746832059803168,0.00010394537399638765
2016-11-24,2.522960856373642e-05,9.387568205002245e-05,9.666416176709025e-05
2016-11-25,6.265145847991447e-05,8.025366950444695e-05,8.846677567381445e-05
2016-11-28,7.192650354842568e-05,0.00011382881679381781,0.00010567211970983399
2016-11-29,5.780571989924209e-05,0.00012153397377423497,0.00011038930241794253
2016-11-30,7.125059622545927e-05,0.00010901989521759704,0.00010401166826628095
2016-12-01,5.833261589428571e-05,0.0001206204086637029,0.00011081069040094948
2016-12-02,0.0001544089783838,0.00010826672835221094,0.00010502685221345275
2016-12-05,4.897439243131561e-05,0.0001942623458178628,0.00015488616024349628
2016-12-06,3.6783584731806645e-05,9.902760599243948e-05,0.0001032329280170612
2016-12-07,0.0001352840900236,8.854081122547185e-05,9.698259673322627e-05
2016-12-08,3.2624785140573146e-05,0.00017594214573881636,0.00014724932938828549
2016-12-09,2.611684339313675e-05,8.30069166702247e-05,9.274940689491548e-05
2016-12-12,3.3275697920775306e-05,7.870313627178636e-05,8.587799802901203e-05
2016-12-13,3.180587338217507e-05,8.521884573725811e-05,8.768630068797655e-05
2016-12-14,7.423414168817352e-05,8.325329340624658e-05,8.596353225551966e-05
2016-12-15,6.603710578005543e-05,0.00012293777898012356,0.00010638206730931887
2016-12-16,1.825063725235017e-05,0.0001150370963781303,0.00010243689667015102
2016-12-19,2.0654182708602712e-05,7.156491956143861e-05,7.884165642264088e-05
2016-12-20,1.683012975272209e-05,7.3504146425218e-05,7.884284316820748e-05
2016-12-21,1.6381117654118938e-05,6.986726057857368e-05,7.60454833795524e-05
2016-12-22,8.499766671150814e-06,7.065154673906846e-05,7.51629712269835e-05
2016-12-23,7.4546694505404366e-06,6.438822531197033e-05,7.004435043126575e-05
2016-12-27,4.405945835823503e-06,6.350883305064258e-05,6.900693848535656e-05
2016-12-28,1.1475006897487983e-05,6.077674014940303e-05,6.693128682155209e-05
2016-12-29,2.0669685067607912e-05,6.706383867537191e-05,6.937352182403194e-05
2016-12-30,2.2874100264898497e-05,7.485354103901933e-05,7.288056655873297e-05
2017-01-02,2.655706052475812e-05,7.623771169740527e-05,7.351136427417977e-05
2017-01-03,1.314050657970631e-05,7.877335689345174e-05,7.473280332560527e-05
2017-01-04,3.0025004621430952e-05,6.612407932232755e-05,6.748201673588593e-05
2017-01-05,2.5466815772097012e-05,8.002858874574177e-05,7.364971797408512e-05
2017-01-06,2.006193135632779e-05,7.572863498171092e-05,7.105054021124478e-05
2017-01-09,2.236807353238282e-05,7.073449998671581e-05,6.820049661928726e-05
2017-01-10,4.47154759194328e-05,7.198763474276582e-05,6.727821587754928e-05
2017-01-11,3.927697939981465e-05,9.155047150623526e-05,7.833675221253666e-05
2017-01-12,1.9266631827716433e-05,8.664709942784737e-05,7.604679587093653e-05
2017-01-13,2.3835975243256497e-05,6.8701933880185e-05,6.619567930937312e-05
2017-01-16,4.756202443863202e-05,7.249447855615395e-05,6.821627435465051e-05
2017-01-17,3.1700352926930103e-05,9.321162913210047e-05,7.932579108325568e-05
2017-01-18,3.837266974433304e-05,7.887858724980686e-05,7.105807232838061e-05
2017-01-19,4.284543845050885e-05,8.515768250660022e-05,7.47372584922686e-05
2017-01-20,5.700072558332059e-05,8.874058728720573e-05,7.732501419205296e-05
2017-01-23,1.7171771632571203e-05,0.00010115541235094318,8.528967055105373e-05
2017-01-24,2.8813421698987636e-05,6.599289653654817e-05,6.574248554601063e-05
2017-01-25,1.997137311441027e-05,7.649115123767853e-05,7.15471590954505e-05
2017-01-26,2.5150555605911273e-05,6.918452209472319e-05,6.751092463622767e-05
2017-01-27,4.69161956223433e-05,7.4378420755632e-05,7.00317132308479e-05
2017-01-30,5.231692346108991e-05,9.441603505455697e-05,8.106807151378843e-05
2017-01-31,4.604013805654891e-05,9.88005194648504e-05,8.420508333626597e-05
2017-02-01,3.79121832829478e-05,9.292926718814619e-05,8.17252484049526e-05
2017-02-02,2.6570220024898408e-05,8.533968245859832e-05,7.851828129646908e-05
2017-02-03,5.677096620123277e-05,7.527446608883651e-05,7.324861545525512e-05
2017-02-06,3.107721516066708e-05,0.00010247298824357404,8.851580263952505e-05
2017-02-07,5.353707732419721e-05,7.995251731294892e-05,7.596371913562445e-05
2017-02-08,5.546988065835329e-05,0.00010018620543601716,8.749551478402076e-05
2017-02-09,4.047295105039487e-05,0.00010190481182762321,8.901890858854046e-05
2017-02-10,2.430227359585371e-05,8.804633464383401e-05,8.20165494117893e-05
2017-02-13,1.894982943877532e-05,7.393320947421422e-05,7.339824784856684e-05
2017-02-14,2.0833425379113273e-05,6.924628626542717e-05,7.074992807323412e-05
2017-02-15,2.6961461280319607e-05,7.180608606211057e-05,7.137621675210856e-05
2017-02-16,5.321891378038487e-05,7.780006952081827e-05,7.374848373485385e-05
2017-02-17,1.679467391584158e-05,0.00010130021356742619,8.685981145832653e-05
2017-02-20,2.4383314196077477e-05,6.8606674197595e-05,6.903843836898887e-05
2017-02-21,4.312298409329537e-05,7.509260915235286e-05,7.239440719604436e-05
2017-02-22,2.112773662281966e-05,9.148878390956552e-05,8.113189797530412e-05
2017-02-23,5.1545791122105064e-05,7.171997858819353e-05,7.072325811163288e-05
2017-02-24,2.6545634015781984e-05,9.938148921291514e-05,8.571631891828602e-05
2017-02-27,1.9943945727849185e-05,7.65570463749669e-05,7.372280961211258e-05
2017-02-28,3.494208224622991e-05,7.096168910472042e-05,7.058915671773438e-05
2017-03-01,1.4112831612844102e-05,8.437428536461825e-05,7.747247212333667e-05
2017-03-02,3.7985212340371485e-05,6.56396724012857e-05,6.671761539383996e-05
2017-03-03,1.886613959974214e-05,8.733127621728603e-05,7.799356134141494e-05
2017-03-06,1.8427021494571055e-05,7.008168074753272e-05,6.86350601092279e-05
2017-03-07,4.597131937680918e-05,6.963758907992131e-05,6.81995881807452e-05
2017-03-08,3.161861363261382e-05,9.428609944347243e-05,8.116562208447782e-05
2017-03-09,3.564078372474002e-05,8.101798380650635e-05,7.431654952716256e-05
2017-03-10,1.1883158796265863e-05,8.443532863594527e-05,7.603767319214092e-05
2017-03-13,3.3916159902854e-05,6.30386945627337e-05,6.386374888934064e-05
2017-03-14,1.3638664251739332e-05,8.230110058351864e-05,7.438229436903659e-05
2017-03-15,3.870016444255315e-05,6.48166887481063e-05,6.425458260716298e-05
2017-03-16,1.796898019059035e-05,8.733446839981762e-05,7.66221315272041e-05
2017-03-17,1.4282733725101707e-05,6.897394348753814e-05,6.670710697983392e-05
2017-03-20,4.239125263816091e-05,6.553330150498268e-05,6.458600140765778e-05
2017-03-21,3.439041907284899e-05,9.054640341332495e-05,7.785768869341101e-05
2017-03-22,2.7878114849271735e-05,8.300649315254919e-05,7.462356148708483e-05
2017-03-23,2.439930723936556e-05,7.738660397570936e-05,7.12874241197301e-05
2017-03-24,2.9945847162061342e-05,7.398349795112417e-05,6.92517301302954e-05
2017-03-27,1.9019885641017424e-05,7.869116738829427e-05,7.210354322373091e-05
2017-03-28,1.8950664280508228e-05,6.916294195653888e-05,6.621718203624119e-05
2017-03-29,1.0811923059811622e-05,6.936649437908613e-05,6.598234194127482e-05
2017-03-30,1.6368210036370732e-05,6.233460083807377e-05,6.161319372552903e-05
2017-03-31,1.8868545384593437e-05,6.750704692937398e-05,6.422373378312917e-05
2017-04-03,1.976894103576347e-05,6.977014337800049e-05,6.529550898014071e-05
2017-04-04,3.275876655025633e-05,7.049775346518522e-05,6.527107162563543e-05
2017-04-05,3.910731982333982e-05,8.195000458060285e-05,7.172577199788575e-05
2017-04-06,3.53847736541602e-05,8.738239927532047e-05,7.53013999512761e-05
2017-04-07,1.6144874511018915e-05,8.341063199358754e-05,7.362434368082822e-05
2017-04-10,5.0567681355513153e-05,6.595970850420109e-05,6.386651981154559e-05
