Date,RV_actual,RV_forecast_best,RV_forecast_top10
2016-04-21,5.285423401950513e-05,0.00011818975,0.00010111324
2016-04-22,8.072922492451358e-05,0.00010023627,9.4017385e-05
2016-04-25,6.615018032214572e-05,0.00010733007,9.5312156e-05
2016-04-26,5.869506409109005e-05,0.000102935206,9.46785e-05
2016-04-27,9.747323108214564e-05,0.000100389836,9.3802126e-05
2016-04-28,0.0001465823345763,0.00011109865,9.678753e-05
2016-04-29,9.49354636700917e-05,0.00012367533,0.00011542505
2016-05-02,0.000104971983643,0.00010920857,0.00010019746
2016-05-03,8.462797542712316e-05,0.000110478424,0.000104001105
2016-05-04,9.322932475882608e-05,0.00010394434,0.00010121332
2016-05-05,0.000171945087101,0.00010637805,0.00010253601
2016-05-06,0.0001157076251394,0.00014241338,0.00013397235
2016-05-09,9.4510263471692e-05,0.00011228441,0.00011152532
2016-05-10,0.0001286391088613,0.00010676499,0.0001047534
2016-05-11,0.0001351417803126,0.00011510367,0.00011891276
2016-05-12,0.0001523596039145,0.00012275105,0.00012519475
2016-05-13,3.2793535365183516e-05,0.00013478228,0.00013220022
2016-05-16,0.0001231298436432,9.0260415e-05,9.6934215e-05
2016-05-17,0.0001029839273537,0.00011553898,0.00011434393
2016-05-18,0.0001349743953929,0.00011050285,0.0001059379
2016-05-19,7.681011938012709e-05,0.000120214114,0.000117406205
2016-05-20,0.0001760648287833,0.00010568451,9.838921e-05
2016-05-23,7.64855864400628e-05,0.00015302449,0.00014460397
2016-05-24,5.028443074957498e-05,0.000104476385,0.00010220206
2016-05-25,5.612715342291293e-05,9.7977434e-05,9.7910626e-05
2016-05-26,2.638448316011813e-05,0.00010111079,9.605748e-05
2016-05-27,1.849976577056911e-05,9.35636e-05,9.261847e-05
2016-05-30,5.5796352267937055e-05,9.382193e-05,8.78846e-05
2016-05-31,7.276680411360176e-05,0.00010372879,8.980548e-05
2016-06-01,7.182857555068032e-05,0.000107771244,9.149876e-05
2016-06-02,0.0001301422686445,0.00010687066,9.174825e-05
2016-06-03,4.8077220532651975e-05,0.000121395875,0.00010470646
2016-06-06,5.437994494407601e-05,9.755831e-05,9.333222e-05
2016-06-07,5.3049697563391456e-05,9.820332e-05,9.35e-05
2016-06-08,5.564130458406076e-05,9.763075e-05,9.2799266e-05
2016-06-09,0.0001253277884836,9.8305434e-05,9.250744e-05
2016-06-10,0.0001143422024297,0.00011773156,0.00010262304
2016-06-13,0.0001414033212355,0.000113128335,0.00010210181
2016-06-14,8.583610893609849e-05,0.00011876704,0.000115486095
2016-06-15,0.0001606533817775,0.000103173465,0.000101039106
2016-06-16,0.0001444261578035,0.00014115122,0.00013625147
2016-06-17,0.0001540148721645,0.00013011842,0.00012992047
2016-06-20,0.0001033818123089,0.00014206368,0.00013935783
2016-06-21,8.468976017806533e-05,0.00010668746,0.00011286956
2016-06-22,0.0003127041612844,0.00010063584,0.00010767961
2016-06-23,0.0062272572807869,0.00021515362,0.00020690025
2016-06-24,0.0003338888393461,0.001455738,0.0015945414
2016-06-27,0.0001944522711404,0.0004310094,0.0005454023
2016-06-28,0.00012518008458,0.0002960231,0.0005128468
2016-06-29,0.0002244528483643,0.00022989782,0.00049673126
2016-06-30,0.0001329190567126,0.0003370913,0.0005217131
2016-07-01,5.95428722118083e-05,0.00021286939,0.00020298292
2016-07-04,9.953972764709518e-05,0.00020480658,0.00017629017
2016-07-05,0.0001444011275835,0.00020721153,0.00017839717
2016-07-06,0.0001058242641617,0.00021218945,0.00018859272
2016-07-07,0.0002152102266698,0.00020876803,0.00017408915
2016-07-08,0.0001163844818066,0.00022031307,0.0002012952
2016-07-11,8.607745962498945e-05,0.00021306254,0.00018633425
2016-07-12,0.000388668271507,0.0002099878,0.00018027172
2016-07-13,0.0001100427441462,0.0002718822,0.00025904283
2016-07-15,0.0001280119033764,0.00021633651,0.00019909654
2016-07-18,9.980837045345352e-05,0.00021776176,0.0001980353
2016-07-19,6.670098684778401e-05,0.00021460012,0.00019389394
2016-07-20,0.0001169894449479,0.00021081822,0.00018612904
2016-07-21,0.0001187004139295,0.00021288039,0.00017678467
2016-07-22,6.900010930245905e-05,0.00021325247,0.00017774684
2016-07-25,8.972933572017637e-05,0.0002085222,0.00016478263
2016-07-26,2.579181904093408e-05,0.00020768345,0.0001664007
2016-07-27,8.528859290513268e-05,0.00010017096,9.601999e-05
2016-07-28,6.293501255894337e-05,0.0001149464,9.845778e-05
2016-07-29,6.462306055668062e-05,0.00010860319,9.477561e-05
2016-08-01,7.760070877525404e-05,0.0001085768,9.457331e-05
2016-08-02,0.0001398654159485,0.0001110118,9.4828065e-05
2016-08-03,8.625829040102548e-05,0.00012605214,0.00011218582
2016-08-04,5.785184154315149e-05,0.000111397385,9.8635224e-05
2016-08-05,3.406973326692493e-05,0.000103206825,9.6373085e-05
2016-08-08,3.605884603883981e-05,9.615743e-05,9.35961e-05
2016-08-09,3.432785991894168e-05,9.688321e-05,9.237198e-05
2016-08-10,3.9251661079819115e-05,9.680711e-05,8.9289024e-05
2016-08-11,2.968037518591873e-05,9.838844e-05,8.833343e-05
2016-08-12,2.5394121123613277e-05,9.575913e-05,8.68659e-05
2016-08-15,5.963779185506859e-05,9.123847e-05,8.5619766e-05
2016-08-16,5.736011218866102e-05,9.978479e-05,8.8482964e-05
2016-08-17,2.5329570015884297e-05,9.800062e-05,8.8740446e-05
2016-08-18,6.045134694114589e-05,8.8666835e-05,8.601359e-05
2016-08-19,0.0001042945784459,9.773676e-05,8.920285e-05
2016-08-22,5.734398764620082e-05,0.000108186556,9.644221e-05
2016-08-23,4.740936069048123e-05,9.459745e-05,9.070049e-05
2016-08-24,6.05663111083877e-05,9.1831826e-05,8.9718465e-05
2016-08-25,0.00010750574774,9.448738e-05,9.143983e-05
2016-08-26,5.957542325528995e-05,0.0001073577,9.902805e-05
2016-08-29,3.704278133236895e-05,9.4705094e-05,9.154086e-05
2016-08-30,4.454777559691289e-05,8.860898e-05,8.941527e-05
2016-08-31,7.7816526383221e-05,9.055852e-05,8.983018e-05
2016-09-01,8.742737229184434e-05,9.94516e-05,9.2588605e-05
2016-09-02,2.5489610935255814e-05,0.00010202466,9.287491e-05
2016-09-05,4.1245510140717344e-05,8.492548e-05,8.7370776e-05
2016-09-06,5.893333808257708e-05,8.905674e-05,8.853969e-05
2016-09-07,0.000116051764795,9.391752e-05,9.01789e-05
2016-09-08,8.133020284784319e-05,0.00010977883,9.962575e-05
2016-09-09,0.000109075711622,0.000100710626,9.283155e-05
2016-09-12,7.609757110443477e-05,0.00010738929,0.00010047534
2016-09-13,7.668175510311387e-05,9.796525e-05,9.586185e-05
2016-09-14,7.881851653492917e-05,9.826091e-05,9.667058e-05
2016-09-15,8.220412229148972e-05,9.97985e-05,9.562135e-05
2016-09-16,2.2915444739787783e-05,0.00010096108,9.603806e-05
2016-09-19,3.517531944792515e-05,8.622242e-05,8.945536e-05
2016-09-20,3.872742570500875e-05,9.02184e-05,8.926561e-05
2016-09-21,4.5223299312026834e-05,9.134581e-05,8.845768e-05
2016-09-22,3.158679523623141e-05,9.371813e-05,8.807065e-05
2016-09-23,5.8580203727927945e-05,9.080854e-05,8.5855936e-05
2016-09-26,8.127748447649537e-05,9.756171e-05,8.860421e-05
2016-09-27,6.49659942618343e-05,0.00010267462,9.126762e-05
2016-09-28,7.056399575983866e-05,9.766033e-05,9.077178e-05
2016-09-29,0.0002024095074863,9.9022676e-05,9.185054e-05
2016-09-30,1.6830419471148026e-05,0.00015857114,0.00014052457
2016-10-03,6.269700555193848e-05,8.2399325e-05,9.142581e-05
2016-10-04,5.231337842680469e-05,9.52817e-05,9.413659e-05
2016-10-05,5.762678528739786e-05,9.291377e-05,9.315353e-05
2016-10-06,0.0001022949176314,9.4811694e-05,9.324432e-05
2016-10-07,5.275992008896654e-05,0.00010968007,9.5756026e-05
2016-10-10,4.291072958397141e-05,9.4575305e-05,9.129922e-05
2016-10-11,6.025666713656674e-05,9.187143e-05,9.004967e-05
2016-10-12,9.030600004175452e-05,9.6057265e-05,9.135918e-05
2016-10-13,4.458240093709509e-05,0.000103876584,9.4657684e-05
2016-10-14,4.522190431433646e-05,9.204019e-05,8.9614856e-05
2016-10-17,2.9549970094956813e-05,9.2047165e-05,8.940774e-05
2016-10-18,2.1844203413039433e-05,8.745728e-05,8.7880486e-05
2016-10-19,5.1201121327380054e-05,8.608901e-05,8.6406915e-05
2016-10-20,2.938618839427886e-05,9.519646e-05,8.753986e-05
2016-10-21,2.3564824366545496e-05,8.935547e-05,8.562774e-05
2016-10-24,2.7868643625797673e-05,8.79705e-05,8.465087e-05
2016-10-25,4.31375196435991e-05,8.916455e-05,8.490316e-05
2016-10-26,9.549387738427454e-05,9.282345e-05,8.645603e-05
2016-10-27,7.297412296927481e-05,0.00010660339,9.2250746e-05
2016-10-28,3.9178933291231065e-05,9.953604e-05,9.072822e-05
2016-10-31,6.599006431558282e-05,8.952605e-05,8.8675304e-05
2016-11-01,4.924686522666302e-05,9.488082e-05,9.120586e-05
2016-11-02,5.6656382543796486e-05,9.041771e-05,9.024552e-05
2016-11-03,4.2403793556643425e-05,9.3209375e-05,8.980629e-05
2016-11-04,5.223597600835327e-05,8.977717e-05,8.804565e-05
2016-11-07,4.001142483515369e-05,9.2190545e-05,8.9038935e-05
2016-11-08,0.0003191267473782,8.8722605e-05,8.742741e-05
2016-11-09,0.0001382759214839,0.00020608996,0.00018804529
2016-11-10,0.0001064944831087,0.000118476935,0.00012149478
2016-11-11,8.141803487188575e-05,0.00010266105,0.00011453446
2016-11-14,4.814512643652075e-05,9.501391e-05,0.00010966762
2016-11-15,8.366170815128343e-05,8.563882e-05,0.00010410069
2016-11-16,5.3490124726483866e-05,0.00010067568,9.752036e-05
2016-11-17,7.404611289045225e-05,9.425257e-05,9.254362e-05
2016-11-18,6.835766280381194e-05,0.000101128535,9.330275e-05
2016-11-21,3.968183139019824e-05,9.997998e-05,9.261973e-05
2016-11-22,5.672608608610435e-05,9.228527e-05,9.042428e-05
2016-11-23,4.1309365781664005e-05,9.7889475e-05,9.102893e-05
2016-11-24,2.522960856373642e-05,9.398446e-05,8.96802e-05
2016-11-25,6.265145847991447e-05,9.033927e-05,8.7332286e-05
2016-11-28,7.192650354842568e-05,0.00010053489,8.974371e-05
2016-11-29,5.780571989924209e-05,0.000102444385,9.117891e-05
2016-11-30,7.125059622545927e-05,9.867922e-05,9.025143e-05
2016-12-01,5.833261589428571e-05,0.00010185499,9.19357e-05
2016-12-02,0.0001544089783838,9.7679236e-05,9.1853006e-05
2016-12-05,4.897439243131561e-05,0.00012344432,0.00011563867
2016-12-06,3.6783584731806645e-05,9.4684176e-05,9.308567e-05
2016-12-07,0.0001352840900236,9.157664e-05,9.1688766e-05
2016-12-08,3.2624785140573146e-05,0.00011855626,0.00010971331
2016-12-09,2.611684339313675e-05,8.7794266e-05,9.194233e-05
2016-12-12,3.3275697920775306e-05,8.7518165e-05,8.8135785e-05
2016-12-13,3.180587338217507e-05,8.912017e-05,8.810595e-05
2016-12-14,7.423414168817352e-05,8.833436e-05,8.778176e-05
2016-12-15,6.603710578005543e-05,0.00010161761,8.931929e-05
2016-12-16,1.825063725235017e-05,9.8489276e-05,8.952159e-05
2016-12-19,2.0654182708602712e-05,8.503363e-05,8.591813e-05
2016-12-20,1.683012975272209e-05,8.544319e-05,8.567115e-05
2016-12-21,1.6381117654118938e-05,8.418862e-05,8.49357e-05
2016-12-22,8.499766671150814e-06,8.501799e-05,8.349045e-05
2016-12-23,7.4546694505404366e-06,8.353552e-05,8.156719e-05
2016-12-27,4.405945835823503e-06,8.313842e-05,8.1185426e-05
2016-12-28,1.1475006897487983e-05,8.2421546e-05,8.0572616e-05
2016-12-29,2.0669685067607912e-05,8.400056e-05,8.082269e-05
